month,year,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
07,2022,1210611,1706,Montalegre,8.0,0.0,4.9,1.76
07,2022,1200567,1714,Vila Real,1.0,0.2,6.1,1.76
07,2022,1240566,1714,Vila Real,2.0,0.4,4.4,1.5
07,2022,1240566,1714,Vila Real,3.0,0.4,3.7,1.12
07,2022,1240566,1714,Vila Real,4.0,0.2,1.9,0.74
07,2022,1200567,1714,Vila Real,5.0,0.2,2.9,1.15
07,2022,1200567,1714,Vila Real,6.0,0.1,5.4,1.89
07,2022,1200567,1714,Vila Real,7.0,0.4,5.3,2.33
07,2022,1200567,1714,Vila Real,8.0,0.1,4.7,2.08
07,2022,6213012,1802,Carregal do Sal,1.0,0.4,3.6,1.79
07,2022,6213012,1802,Carregal do Sal,2.0,0.2,6.8,2.58
07,2022,6213012,1802,Carregal do Sal,3.0,0.2,4.2,1.55
07,2022,6213012,1802,Carregal do Sal,4.0,0.2,3.6,1.07
07,2022,6213012,1802,Carregal do Sal,5.0,0.2,4.7,1.9
07,2022,6213012,1802,Carregal do Sal,6.0,0.3,5.4,2.78
07,2022,6213012,1802,Carregal do Sal,7.0,0.3,5.9,2.63
07,2022,6213012,1802,Carregal do Sal,8.0,0.2,3.8,1.67
07,2022,6213013,1803,Castro Daire,1.0,0.2,8.8,2.99
07,2022,6213013,1803,Castro Daire,2.0,0.6,9.6,3.3
07,2022,6213013,1803,Castro Daire,3.0,1.2,5.3,2.45
07,2022,6213013,1803,Castro Daire,4.0,0.4,4.2,1.81
07,2022,6213013,1803,Castro Daire,5.0,0.2,5.8,3.27
07,2022,6213013,1803,Castro Daire,6.0,0.3,5.9,3.25
07,2022,6213013,1803,Castro Daire,7.0,1.3,5.8,2.95
07,2022,6213013,1803,Castro Daire,8.0,0.5,6.4,3.49
07,2022,6213014,1806,Mangualde,1.0,0.3,3.6,1.7
07,2022,6213014,1806,Mangualde,2.0,0.5,7.4,3.49
07,2022,6213014,1806,Mangualde,3.0,0.6,6.9,2.76
07,2022,6213014,1806,Mangualde,4.0,0.7,6.6,2.94
07,2022,6213014,1806,Mangualde,5.0,1.2,6.3,2.57
07,2022,6213014,1806,Mangualde,6.0,0.6,8.6,4.15
07,2022,6213014,1806,Mangualde,7.0,0.5,6.1,3.03
07,2022,6213014,1806,Mangualde,8.0,0.5,4.6,2.08
07,2022,1210663,1807,Moimenta da Beira,1.0,0.5,2.8,1.56
07,2022,1210663,1807,Moimenta da Beira,2.0,0.6,2.7,1.64
07,2022,1210663,1807,Moimenta da Beira,3.0,0.5,4.2,2.1
07,2022,1210663,1807,Moimenta da Beira,4.0,0.5,6.4,2.17
07,2022,1210663,1807,Moimenta da Beira,5.0,0.4,7.3,2.62
07,2022,1210663,1807,Moimenta da Beira,6.0,0.4,5.4,2.09
07,2022,1210663,1807,Moimenta da Beira,7.0,0.3,5.2,1.85
07,2022,1210663,1807,Moimenta da Beira,8.0,0.5,6.2,2.66
07,2022,6213616,1808,Mortágua,1.0,0.2,2.5,0.83
07,2022,6213616,1808,Mortágua,2.0,0.2,10.5,2.85
07,2022,6213616,1808,Mortágua,3.0,0.2,5.0,1.76
07,2022,6213616,1808,Mortágua,4.0,0.3,2.8,1.22
07,2022,6213616,1808,Mortágua,5.0,0.2,2.0,0.92
07,2022,6213616,1808,Mortágua,6.0,0.3,3.5,1.33
07,2022,6213616,1808,Mortágua,7.0,0.3,7.3,3.35
07,2022,6213616,1808,Mortágua,8.0,0.3,6.0,2.39
07,2022,1210685,1809,Nelas,1.0,0.0,6.4,1.72
07,2022,1210685,1809,Nelas,2.0,0.0,7.7,2.87
07,2022,6213015,1809,Nelas,3.0,0.0,6.2,1.67
07,2022,6213015,1809,Nelas,4.0,0.0,2.9,0.93
07,2022,1210685,1809,Nelas,5.0,0.0,5.4,1.71
07,2022,1210685,1809,Nelas,6.0,0.0,6.0,2.43
07,2022,1210685,1809,Nelas,7.0,0.0,5.8,2.51
07,2022,6213015,1809,Nelas,8.0,0.0,5.6,2.4
07,2022,6213017,1811,Penalva do Castelo,1.0,0.4,3.2,1.4
07,2022,6213017,1811,Penalva do Castelo,2.0,0.4,7.4,3.14
07,2022,6213017,1811,Penalva do Castelo,3.0,0.2,7.9,3.21
07,2022,6213017,1811,Penalva do Castelo,4.0,0.3,3.1,1.4
07,2022,6213017,1811,Penalva do Castelo,5.0,0.4,3.4,1.6
07,2022,6213017,1811,Penalva do Castelo,6.0,0.4,5.8,2.52
07,2022,6213017,1811,Penalva do Castelo,7.0,0.4,5.3,2.75
07,2022,6213017,1811,Penalva do Castelo,8.0,0.4,5.4,2.49
07,2022,6213019,1814,Santa Comba Dão,1.0,0.2,6.7,2.2
07,2022,6213019,1814,Santa Comba Dão,2.0,0.5,8.0,2.71
07,2022,6213019,1814,Santa Comba Dão,3.0,0.3,3.3,1.52
07,2022,6213019,1814,Santa Comba Dão,4.0,0.5,3.5,1.49
07,2022,6213019,1814,Santa Comba Dão,5.0,0.4,3.7,1.62
07,2022,6213019,1814,Santa Comba Dão,6.0,0.5,7.1,2.3
07,2022,6213019,1814,Santa Comba Dão,7.0,0.6,7.7,3.94
07,2022,6213019,1814,Santa Comba Dão,8.0,0.2,6.4,2.07
07,2022,1210655,1815,São João da Pesqueira,1.0,0.2,5.6,2.18
07,2022,1210655,1815,São João da Pesqueira,2.0,0.3,3.6,1.56
07,2022,1210655,1815,São João da Pesqueira,3.0,0.2,2.5,1.42
07,2022,1210655,1815,São João da Pesqueira,4.0,0.3,5.0,1.48
07,2022,1210655,1815,São João da Pesqueira,5.0,0.3,7.8,2.02
07,2022,1210655,1815,São João da Pesqueira,6.0,0.3,3.9,1.71
07,2022,1210655,1815,São João da Pesqueira,7.0,0.3,3.2,1.39
07,2022,1210655,1815,São João da Pesqueira,8.0,0.3,6.9,2.29
07,2022,6213020,1817,Sátão,1.0,0.4,6.4,1.69
07,2022,6213020,1817,Sátão,2.0,0.2,7.3,3.27
07,2022,6213020,1817,Sátão,3.0,0.7,5.5,2.04
07,2022,6213020,1817,Sátão,4.0,0.9,3.0,1.67
07,2022,6213020,1817,Sátão,5.0,0.4,2.9,1.66
07,2022,6213020,1817,Sátão,6.0,0.8,4.8,2.15
07,2022,6213020,1817,Sátão,7.0,0.7,5.8,2.83
07,2022,6213020,1817,Sátão,8.0,0.6,4.4,2.07
07,2022,6213021,1821,Tondela,1.0,1.2,4.2,2.89
07,2022,6213021,1821,Tondela,2.0,1.5,9.8,4.03
07,2022,6213021,1821,Tondela,3.0,1.1,10.2,5.08
07,2022,6213021,1821,Tondela,4.0,0.8,5.0,2.93
07,2022,6213021,1821,Tondela,5.0,2.2,6.5,3.69
07,2022,6213021,1821,Tondela,6.0,1.3,5.8,2.99
07,2022,6213021,1821,Tondela,7.0,0.9,7.9,4.16
07,2022,6213021,1821,Tondela,8.0,0.9,7.1,3.89
07,2022,6213022,1822,Vila Nova de Paiva,1.0,0.2,5.6,2.2
07,2022,6213022,1822,Vila Nova de Paiva,2.0,0.6,5.5,2.75
07,2022,6213022,1822,Vila Nova de Paiva,3.0,0.3,3.5,1.88
07,2022,6213022,1822,Vila Nova de Paiva,4.0,0.3,4.6,1.53
07,2022,6213022,1822,Vila Nova de Paiva,5.0,0.4,6.4,2.57
07,2022,6213022,1822,Vila Nova de Paiva,6.0,0.6,4.5,2.37
07,2022,6213022,1822,Vila Nova de Paiva,7.0,0.2,3.1,1.63
07,2022,6213022,1822,Vila Nova de Paiva,8.0,0.3,6.8,1.75
07,2022,1200560,1823,Viseu,1.0,0.5,7.2,2.11
07,2022,1200560,1823,Viseu,2.0,0.1,9.7,3.41
07,2022,6213023,1823,Viseu,3.0,0.1,12.4,3.74
07,2022,6213023,1823,Viseu,4.0,0.2,7.3,2.03
07,2022,1200560,1823,Viseu,5.0,0.3,6.2,2.05
07,2022,1200560,1823,Viseu,6.0,0.2,5.4,2.27
07,2022,1200560,1823,Viseu,7.0,0.3,7.4,3.59
07,2022,1200560,1823,Viseu,8.0,0.2,7.4,3.67
07,2022,1210990,3101,Calheta,1.0,0.1,6.8,2.25
07,2022,1210990,3101,Calheta,2.0,0.2,7.7,2.66
07,2022,1210987,3101,Calheta,3.0,0.2,8.1,1.98
07,2022,1210987,3101,Calheta,4.0,0.4,4.4,1.95
07,2022,1210990,3101,Calheta,5.0,0.5,5.8,2.22
07,2022,1210990,3101,Calheta,6.0,0.5,7.8,2.5
07,2022,1210990,3101,Calheta,7.0,0.3,5.5,2.28
07,2022,1210987,3101,Calheta,8.0,0.2,7.3,2.19
07,2022,1210972,3103,Funchal,1.0,0.1,10.7,1.46
07,2022,1210973,3103,Funchal,2.0,0.1,12.4,2.73
07,2022,1210973,3103,Funchal,3.0,0.2,2.7,0.9
07,2022,1210972,3103,Funchal,4.0,0.2,9.0,1.43
07,2022,1210972,3103,Funchal,5.0,0.2,14.9,2.57
07,2022,1210972,3103,Funchal,6.0,0.2,11.3,1.62
07,2022,1210972,3103,Funchal,7.0,0.1,11.4,1.88
07,2022,1210972,3103,Funchal,8.0,0.1,12.1,1.25
07,2022,1210978,3104,Machico,1.0,0.1,12.7,7.05
07,2022,1210978,3104,Machico,2.0,0.3,12.9,7.11
07,2022,1210978,3104,Machico,3.0,2.0,4.5,3.45
07,2022,1210978,3104,Machico,4.0,1.6,4.5,3.08
07,2022,1210978,3104,Machico,5.0,2.1,3.5,2.77
07,2022,1210978,3104,Machico,6.0,0.9,5.1,2.73
07,2022,1210978,3104,Machico,7.0,0.7,3.0,1.96
07,2022,1210978,3104,Machico,8.0,0.2,6.6,3.05
07,2022,1210986,3105,Ponta do Sol,1.0,0.1,1.6,0.4
07,2022,1210986,3105,Ponta do Sol,2.0,0.1,4.5,1.02
07,2022,1210986,3105,Ponta do Sol,3.0,0.3,3.4,1.43
07,2022,1210986,3105,Ponta do Sol,4.0,0.6,2.5,1.33
07,2022,1210986,3105,Ponta do Sol,5.0,0.8,1.5,1.13
07,2022,1210986,3105,Ponta do Sol,6.0,0.5,7.6,2.78
07,2022,1210986,3105,Ponta do Sol,7.0,0.3,8.1,2.03
07,2022,1210986,3105,Ponta do Sol,8.0,0.1,1.2,0.44
07,2022,1210956,3106,Porto Moniz,1.0,0.1,6.8,2.98
07,2022,1210980,3106,Porto Moniz,2.0,0.3,13.7,4.74
07,2022,1210980,3106,Porto Moniz,3.0,0.3,15.6,7.48
07,2022,1210980,3106,Porto Moniz,4.0,0.9,5.2,3.3
07,2022,1210980,3106,Porto Moniz,5.0,0.4,7.1,3.32
07,2022,1210980,3106,Porto Moniz,6.0,0.8,6.6,2.79
07,2022,1210956,3106,Porto Moniz,7.0,0.3,6.2,2.87
07,2022,1210956,3106,Porto Moniz,8.0,0.5,4.8,2.19
07,2022,1200521,3108,Santa Cruz,1.0,0.1,15.7,4.4
07,2022,1200521,3108,Santa Cruz,2.0,0.4,14.9,8.2
07,2022,1200521,3108,Santa Cruz,3.0,0.3,7.8,3.08
07,2022,1200521,3108,Santa Cruz,4.0,1.1,2.3,1.86
07,2022,1200521,3108,Santa Cruz,5.0,0.8,4.3,2.24
07,2022,1200521,3108,Santa Cruz,6.0,0.6,7.8,2.81
07,2022,1200521,3108,Santa Cruz,7.0,0.4,5.9,2.12
07,2022,1200521,3108,Santa Cruz,8.0,0.3,3.5,1.42
07,2022,1210960,3109,Santana,1.0,0.1,6.1,2.14
07,2022,1210960,3109,Santana,2.0,0.1,3.1,1.71
07,2022,1210960,3109,Santana,3.0,0.4,3.3,1.59
07,2022,1210960,3109,Santana,4.0,0.6,5.0,2.44
07,2022,1210960,3109,Santana,5.0,0.7,4.8,2.45
07,2022,1210960,3109,Santana,6.0,0.3,3.0,1.36
07,2022,1210960,3109,Santana,7.0,0.6,5.5,2.18
07,2022,1210960,3109,Santana,8.0,0.3,8.4,3.04
07,2022,1200524,3201,Porto Santo,1.0,0.1,8.7,5.52
07,2022,1200524,3201,Porto Santo,2.0,2.2,7.4,4.82
07,2022,1200524,3201,Porto Santo,3.0,2.8,5.9,4.4
07,2022,1200524,3201,Porto Santo,4.0,2.9,4.1,3.43
07,2022,1200524,3201,Porto Santo,5.0,1.8,4.0,2.96
07,2022,1200524,3201,Porto Santo,6.0,0.5,3.5,2.27
07,2022,1200524,3201,Porto Santo,7.0,0.9,7.3,3.73
07,2022,1200524,3201,Porto Santo,8.0,0.3,7.8,4.36
07,2022,11217165,4101,Vila do Porto,1.0,1.0,10.4,5.58
07,2022,1200515,4101,Vila do Porto,2.0,0.6,13.6,5.27
07,2022,11217165,4101,Vila do Porto,3.0,0.5,9.7,3.19
07,2022,11217160,4101,Vila do Porto,4.0,0.2,5.2,1.95
07,2022,11217160,4101,Vila do Porto,5.0,0.2,4.8,1.89
07,2022,1200515,4101,Vila do Porto,6.0,0.2,5.4,1.84
07,2022,11217165,4101,Vila do Porto,7.0,0.2,5.9,2.2
07,2022,1200515,4101,Vila do Porto,8.0,0.4,8.8,3.76
07,2022,1210932,4202,Nordeste,1.0,0.7,4.6,2.68
07,2022,1210932,4202,Nordeste,2.0,0.3,4.6,2.32
07,2022,1210932,4202,Nordeste,3.0,0.3,4.1,2.05
07,2022,1210932,4202,Nordeste,4.0,0.6,3.3,1.95
07,2022,1210932,4202,Nordeste,5.0,0.4,3.4,1.37
07,2022,1210932,4202,Nordeste,6.0,0.2,1.1,0.61
07,2022,1210932,4202,Nordeste,7.0,0.3,3.6,1.03
07,2022,1210932,4202,Nordeste,8.0,0.4,6.0,2.96
07,2022,11217225,4203,Ponta Delgada,1.0,0.2,5.1,1.64
07,2022,1210513,4203,Ponta Delgada,2.0,0.3,7.2,2.55
07,2022,11217225,4203,Ponta Delgada,3.0,0.3,2.8,1.29
07,2022,11217225,4203,Ponta Delgada,4.0,0.4,3.4,1.3
07,2022,11217225,4203,Ponta Delgada,5.0,0.3,3.9,1.46
07,2022,11217225,4203,Ponta Delgada,6.0,0.3,4.5,2.16
07,2022,11217225,4203,Ponta Delgada,7.0,0.6,5.9,3.2
07,2022,11217225,4203,Ponta Delgada,8.0,0.4,6.2,2.92
07,2022,11217255,4204,Povoação,2.0,0.1,4.9,0.65
07,2022,11217255,4204,Povoação,3.0,0.2,7.1,1.36
07,2022,11217255,4204,Povoação,4.0,0.3,7.5,1.82
07,2022,11217255,4204,Povoação,5.0,0.3,5.6,2.28
07,2022,11217255,4204,Povoação,6.0,0.3,6.8,2.55
07,2022,11217255,4204,Povoação,7.0,0.2,4.5,2.56
07,2022,11217255,4204,Povoação,8.0,0.6,4.9,3.37
07,2022,11217217,4205,Ribeira Grande,1.0,2.2,3.5,2.7
07,2022,11217217,4205,Ribeira Grande,2.0,3.1,3.1,3.1
07,2022,11217217,4205,Ribeira Grande,3.0,0.6,2.5,1.33
07,2022,11217217,4205,Ribeira Grande,4.0,1.9,3.2,2.37
07,2022,11217217,4205,Ribeira Grande,5.0,0.4,2.7,2.0
07,2022,11217217,4205,Ribeira Grande,6.0,0.7,2.1,1.4
07,2022,11217217,4205,Ribeira Grande,7.0,1.4,4.8,3.06
07,2022,11217217,4205,Ribeira Grande,8.0,1.5,5.0,2.93
07,2022,1200511,4301,Angra do Heroísmo,1.0,0.4,6.5,2.9
07,2022,1200511,4301,Angra do Heroísmo,2.0,0.4,6.2,2.89
07,2022,1200511,4301,Angra do Heroísmo,3.0,0.1,5.4,2.26
07,2022,1200511,4301,Angra do Heroísmo,4.0,0.2,4.8,1.52
07,2022,11217370,4301,Angra do Heroísmo,5.0,0.2,4.0,1.25
07,2022,1200511,4301,Angra do Heroísmo,6.0,0.3,5.7,1.92
07,2022,1200511,4301,Angra do Heroísmo,7.0,0.2,4.8,1.44
07,2022,1200511,4301,Angra do Heroísmo,8.0,0.3,7.0,1.99
07,2022,11217372,4302,Praia da Vitória,1.0,0.4,5.1,2.64
07,2022,11217372,4302,Praia da Vitória,2.0,0.5,7.4,3.93
07,2022,11217372,4302,Praia da Vitória,3.0,0.8,6.6,3.33
07,2022,11217372,4302,Praia da Vitória,4.0,0.2,4.1,1.75
07,2022,11217372,4302,Praia da Vitória,5.0,0.2,6.9,2.6
07,2022,11217372,4302,Praia da Vitória,6.0,0.7,7.9,2.85
07,2022,11217372,4302,Praia da Vitória,7.0,0.6,6.4,2.89
07,2022,11217372,4302,Praia da Vitória,8.0,0.5,7.1,3.03
07,2022,1200507,4401,Santa Cruz da Graciosa,1.0,0.5,5.1,3.21
07,2022,1200507,4401,Santa Cruz da Graciosa,2.0,1.0,6.8,3.57
07,2022,1200507,4401,Santa Cruz da Graciosa,3.0,0.7,7.3,3.38
07,2022,11217430,4401,Santa Cruz da Graciosa,4.0,0.3,6.0,2.68
07,2022,11217430,4401,Santa Cruz da Graciosa,5.0,0.3,5.9,1.86
07,2022,1200507,4401,Santa Cruz da Graciosa,6.0,0.2,6.6,2.43
07,2022,1200507,4401,Santa Cruz da Graciosa,7.0,0.7,6.3,3.32
07,2022,1200507,4401,Santa Cruz da Graciosa,8.0,0.6,6.3,3.27
07,2022,1200510,4502,Velas,1.0,0.3,3.2,1.29
07,2022,1200510,4502,Velas,2.0,0.5,6.9,2.22
07,2022,1200510,4502,Velas,3.0,0.4,4.5,2.14
07,2022,1200510,4502,Velas,4.0,0.9,4.0,2.1
07,2022,1200510,4502,Velas,5.0,0.8,4.2,2.4
07,2022,11217510,4502,Velas,6.0,0.7,4.7,2.48
07,2022,1200510,4502,Velas,7.0,0.6,7.1,3.2
07,2022,1200510,4502,Velas,8.0,0.5,6.1,2.84
07,2022,11217645,4601,Lajes do Pico,2.0,0.6,3.3,1.96
07,2022,11217645,4601,Lajes do Pico,3.0,0.4,2.8,1.24
07,2022,11217645,4601,Lajes do Pico,4.0,0.2,2.6,1.12
07,2022,11217645,4601,Lajes do Pico,5.0,0.4,3.4,1.29
07,2022,11217645,4601,Lajes do Pico,6.0,0.7,5.7,1.95
07,2022,11217645,4601,Lajes do Pico,7.0,0.4,4.0,1.89
07,2022,11217645,4601,Lajes do Pico,8.0,0.5,5.3,2.75
07,2022,1200504,4602,Madalena,1.0,0.5,3.4,2.14
07,2022,1200504,4602,Madalena,2.0,0.5,5.8,3.04
07,2022,1200504,4602,Madalena,3.0,0.3,5.8,2.79
07,2022,1200504,4602,Madalena,4.0,0.5,3.0,1.47
07,2022,1200504,4602,Madalena,5.0,0.4,2.7,1.54
07,2022,1200504,4602,Madalena,6.0,0.3,5.5,2.28
07,2022,1200504,4602,Madalena,7.0,0.5,5.3,2.78
07,2022,1200504,4602,Madalena,8.0,0.6,3.5,2.18
07,2022,11217625,4603,São Roque do Pico,2.0,0.4,2.6,1.54
07,2022,11217625,4603,São Roque do Pico,3.0,0.4,3.3,1.6
07,2022,11217625,4603,São Roque do Pico,4.0,0.3,4.1,1.47
07,2022,11217625,4603,São Roque do Pico,5.0,0.3,2.9,1.34
07,2022,11217625,4603,São Roque do Pico,6.0,0.3,2.9,1.39
07,2022,11217625,4603,São Roque do Pico,7.0,0.4,4.2,1.75
07,2022,11217625,4603,São Roque do Pico,8.0,0.8,3.4,2.11
07,2022,1200506,4701,Horta,1.0,0.3,7.5,3.47
07,2022,1200506,4701,Horta,2.0,0.5,8.4,4.18
07,2022,11217730,4701,Horta,3.0,0.2,3.9,1.71
07,2022,11217730,4701,Horta,4.0,0.2,4.4,1.91
07,2022,11217730,4701,Horta,5.0,0.1,4.8,1.69
07,2022,1200506,4701,Horta,6.0,0.3,6.1,2.13
07,2022,1200506,4701,Horta,7.0,0.1,5.7,1.56
07,2022,1200506,4701,Horta,8.0,0.7,6.3,1.84
07,2022,1210907,4801,Lajes das Flores,1.0,0.6,5.8,2.93
07,2022,1210907,4801,Lajes das Flores,2.0,0.5,4.3,1.76
07,2022,1210907,4801,Lajes das Flores,3.0,1.3,4.5,2.74
07,2022,1210907,4801,Lajes das Flores,4.0,0.8,4.5,2.29
07,2022,1210907,4801,Lajes das Flores,5.0,0.6,6.7,2.68
07,2022,1210907,4801,Lajes das Flores,6.0,0.7,4.3,2.31
07,2022,1210907,4801,Lajes das Flores,7.0,0.3,3.2,1.78
07,2022,1210907,4801,Lajes das Flores,8.0,0.5,5.7,1.77
07,2022,1200501,4802,Santa Cruz das Flores,1.0,0.7,6.1,3.06
07,2022,1200501,4802,Santa Cruz das Flores,2.0,0.6,4.4,2.35
07,2022,1200501,4802,Santa Cruz das Flores,3.0,0.5,4.6,2.52
07,2022,1200501,4802,Santa Cruz das Flores,4.0,0.3,4.2,2.54
07,2022,1200501,4802,Santa Cruz das Flores,5.0,0.4,6.5,3.22
07,2022,1200501,4802,Santa Cruz das Flores,6.0,0.5,5.2,1.88
07,2022,1200501,4802,Santa Cruz das Flores,7.0,0.6,4.0,1.77
07,2022,1200501,4802,Santa Cruz das Flores,8.0,0.3,5.7,2.6
07,2022,1200502,4901,Corvo,1.0,0.8,5.2,2.65
07,2022,1200502,4901,Corvo,2.0,0.7,4.5,2.14
07,2022,1200502,4901,Corvo,3.0,0.7,8.7,4.36
07,2022,1200502,4901,Corvo,4.0,0.9,7.1,4.18
07,2022,1200502,4901,Corvo,5.0,0.5,7.0,2.91
07,2022,1200502,4901,Corvo,6.0,0.9,6.2,2.82
07,2022,1200502,4901,Corvo,7.0,1.0,7.0,3.85
07,2022,1200502,4901,Corvo,8.0,0.7,7.5,4.08
07,2023,1210705,103,Anadia,1.0,0.0,3.1,1.2
07,2023,1210705,103,Anadia,2.0,0.0,1.4,0.23
07,2023,1210705,103,Anadia,3.0,0.0,2.2,0.44
07,2023,1210705,103,Anadia,4.0,0.0,1.6,0.59
07,2023,1210705,103,Anadia,5.0,0.0,1.6,0.56
07,2023,1210705,103,Anadia,6.0,0.0,1.6,0.33
07,2023,1210705,103,Anadia,7.0,0.0,2.9,1.08
07,2023,1210705,103,Anadia,8.0,0.0,3.8,1.72
07,2023,1210669,104,Arouca,1.0,0.0,3.5,1.51
07,2023,1210669,104,Arouca,2.0,0.0,2.2,1.09
07,2023,1210669,104,Arouca,3.0,0.0,1.3,0.17
07,2023,1210669,104,Arouca,4.0,0.0,0.8,0.14
07,2023,1210669,104,Arouca,5.0,0.0,1.6,0.1
07,2023,1210669,104,Arouca,6.0,0.0,1.1,0.11
07,2023,1210669,104,Arouca,7.0,0.0,1.7,0.32
07,2023,1210669,104,Arouca,8.0,0.0,3.9,1.51
07,2023,1210702,105,Aveiro,1.0,0.5,10.1,4.92
07,2023,1210702,105,Aveiro,2.0,0.5,4.7,1.67
07,2023,1210702,105,Aveiro,3.0,0.5,1.9,1.08
07,2023,1210702,105,Aveiro,4.0,0.4,2.7,1.56
07,2023,1210702,105,Aveiro,5.0,0.5,3.2,1.81
07,2023,1210702,105,Aveiro,6.0,0.6,4.5,1.76
07,2023,1210702,105,Aveiro,7.0,0.6,6.5,3.51
07,2023,1210702,105,Aveiro,8.0,0.5,7.5,3.23
07,2023,6213615,111,Mealhada,1.0,0.3,5.3,2.43
07,2023,6213615,111,Mealhada,2.0,0.1,1.9,0.69
07,2023,6213615,111,Mealhada,3.0,0.2,1.5,0.6
07,2023,6213615,111,Mealhada,4.0,0.2,1.8,0.93
07,2023,6213615,111,Mealhada,5.0,0.2,2.3,1.41
07,2023,6213615,111,Mealhada,6.0,0.2,2.0,1.01
07,2023,6213615,111,Mealhada,7.0,0.3,3.8,2.12
07,2023,6213615,111,Mealhada,8.0,0.5,5.5,2.7
07,2023,1200562,205,Beja,1.0,1.0,5.6,3.04
07,2023,1200562,205,Beja,2.0,3.0,3.1,3.05
07,2023,1200562,205,Beja,3.0,1.2,1.2,1.2
07,2023,1200562,205,Beja,4.0,2.0,2.0,2.0
07,2023,1200562,205,Beja,5.0,1.9,3.9,2.78
07,2023,1200562,205,Beja,6.0,0.7,4.4,2.94
07,2023,1200562,205,Beja,7.0,0.7,8.5,4.24
07,2023,1200562,205,Beja,8.0,1.2,6.8,4.0
07,2023,1210864,206,Castro Verde,1.0,0.9,6.7,4.05
07,2023,1210864,206,Castro Verde,2.0,1.0,2.4,1.55
07,2023,1210864,206,Castro Verde,3.0,1.1,2.0,1.73
07,2023,1210864,206,Castro Verde,4.0,0.6,2.5,1.77
07,2023,1210864,206,Castro Verde,5.0,0.8,3.3,1.83
07,2023,1210864,206,Castro Verde,6.0,0.9,5.0,2.51
07,2023,1210864,206,Castro Verde,7.0,0.8,5.4,2.36
07,2023,1210864,206,Castro Verde,8.0,0.5,7.9,4.3
07,2023,1210863,209,Mértola,1.0,0.9,6.2,3.43
07,2023,1210863,209,Mértola,2.0,0.9,0.9,0.9
07,2023,1210863,209,Mértola,3.0,1.5,1.5,1.5
07,2023,1210863,209,Mértola,4.0,0.6,3.4,1.92
07,2023,1210863,209,Mértola,5.0,0.6,4.2,2.86
07,2023,1210863,209,Mértola,6.0,1.4,2.4,1.78
07,2023,1210863,209,Mértola,7.0,0.9,6.0,2.51
07,2023,1210863,209,Mértola,8.0,1.2,6.7,3.45
07,2023,1210851,210,Moura,1.0,0.4,4.6,2.22
07,2023,1210851,210,Moura,2.0,0.4,1.7,0.85
07,2023,1210851,210,Moura,3.0,0.4,1.4,0.83
07,2023,1210851,210,Moura,4.0,1.0,2.4,1.5
07,2023,1210851,210,Moura,5.0,0.8,3.2,2.07
07,2023,1210851,210,Moura,6.0,0.7,6.5,2.78
07,2023,1210851,210,Moura,7.0,0.5,6.7,3.01
07,2023,1210851,210,Moura,8.0,0.6,7.2,3.52
07,2023,1210788,211,Odemira,1.0,0.0,9.1,3.42
07,2023,1210577,211,Odemira,2.0,0.0,4.3,1.38
07,2023,1210577,211,Odemira,3.0,0.0,2.2,0.96
07,2023,1210788,211,Odemira,4.0,0.1,1.6,0.83
07,2023,1210577,211,Odemira,5.0,0.2,1.3,0.72
07,2023,1210577,211,Odemira,6.0,0.0,4.3,1.72
07,2023,1210577,211,Odemira,7.0,0.2,6.1,2.63
07,2023,1210577,211,Odemira,8.0,0.0,8.7,4.1
07,2023,6212122,301,Amares,1.0,0.2,5.1,1.38
07,2023,6212122,301,Amares,2.0,0.2,3.2,1.16
07,2023,6212122,301,Amares,3.0,0.3,1.6,0.71
07,2023,6212122,301,Amares,4.0,0.2,2.2,0.94
07,2023,6212122,301,Amares,5.0,0.3,2.8,1.32
07,2023,6212122,301,Amares,6.0,0.3,3.2,1.46
07,2023,6212122,301,Amares,7.0,0.2,4.3,1.91
07,2023,6212122,301,Amares,8.0,0.2,5.7,2.35
07,2023,6212125,302,Barcelos,1.0,0.4,2.2,1.11
07,2023,6212125,302,Barcelos,2.0,0.2,2.1,1.14
07,2023,6212125,302,Barcelos,3.0,0.3,1.8,1.19
07,2023,6212125,302,Barcelos,4.0,0.1,1.9,0.78
07,2023,6212125,302,Barcelos,5.0,0.2,3.3,1.37
07,2023,6212125,302,Barcelos,6.0,0.2,4.6,2.3
07,2023,6212125,302,Barcelos,7.0,0.2,4.8,2.24
07,2023,6212125,302,Barcelos,8.0,0.3,5.2,2.59
07,2023,6212124,303,Braga,1.0,0.3,5.7,1.52
07,2023,6212124,303,Braga,2.0,0.2,2.5,1.04
07,2023,6212124,303,Braga,3.0,0.2,1.7,0.76
07,2023,6212124,303,Braga,4.0,0.2,2.9,0.9
07,2023,6212124,303,Braga,5.0,0.3,4.1,1.7
07,2023,1210622,303,Braga,6.0,0.2,4.3,1.92
07,2023,6212124,303,Braga,7.0,0.3,6.7,2.55
07,2023,6212124,303,Braga,8.0,0.2,6.6,2.66
07,2023,1210630,304,Cabeceiras de Basto,1.0,0.2,0.8,0.39
07,2023,1210630,304,Cabeceiras de Basto,2.0,0.4,1.6,0.7
07,2023,1210630,304,Cabeceiras de Basto,3.0,0.3,3.3,1.16
