month,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
06,1210734,1416,Santarém,2.0,0.1,4.0,1.71
06,1210734,1416,Santarém,3.0,0.3,2.4,1.36
06,1210734,1416,Santarém,4.0,0.2,3.7,1.52
06,1210734,1416,Santarém,5.0,0.4,10.9,3.47
06,734,1416,Santarém,6.0,0.2,10.5,3.24
06,1210734,1416,Santarém,7.0,0.2,6.7,2.91
06,1210734,1416,Santarém,8.0,0.1,7.8,3.24
06,1210724,1418,Tomar,1.0,0.0,7.1,2.59
06,1210724,1418,Tomar,2.0,0.0,2.9,0.85
06,1210724,1418,Tomar,3.0,0.0,2.2,0.64
06,1210724,1418,Tomar,4.0,0.0,5.2,2.0
06,1210724,1418,Tomar,5.0,0.0,6.1,2.06
06,724,1418,Tomar,6.0,0.2,5.3,2.12
06,724,1418,Tomar,7.0,0.1,4.7,1.94
06,1210724,1418,Tomar,8.0,0.1,8.4,4.04
06,1210776,1501,Alcácer do Sal,1.0,0.0,5.9,1.03
06,1210776,1501,Alcácer do Sal,2.0,0.0,3.6,0.76
06,776,1501,Alcácer do Sal,3.0,0.0,1.4,0.47
06,1210776,1501,Alcácer do Sal,4.0,0.0,6.5,1.79
06,1210776,1501,Alcácer do Sal,5.0,0.0,8.9,2.47
06,1210776,1501,Alcácer do Sal,6.0,0.0,8.0,3.02
06,776,1501,Alcácer do Sal,7.0,0.0,7.6,3.79
06,1210776,1501,Alcácer do Sal,8.0,0.0,6.9,2.47
06,1210773,1503,Almada,1.0,0.0,6.2,2.28
06,1210773,1503,Almada,2.0,0.1,3.8,0.95
06,1210773,1503,Almada,3.0,0.1,3.5,0.68
06,1210773,1503,Almada,4.0,0.2,4.1,0.92
06,1210773,1503,Almada,5.0,0.1,6.8,2.85
06,773,1503,Almada,6.0,0.3,5.5,2.31
06,1210773,1503,Almada,7.0,0.2,5.1,2.49
06,773,1503,Almada,8.0,0.1,6.1,3.31
06,1210766,1504,Barreiro,1.0,0.2,7.9,3.69
06,1210766,1504,Barreiro,2.0,0.2,2.9,1.37
06,1210766,1504,Barreiro,3.0,0.0,4.2,1.25
06,1210766,1504,Barreiro,4.0,0.4,6.2,1.79
06,1210766,1504,Barreiro,5.0,0.0,7.8,3.38
06,766,1504,Barreiro,6.0,0.0,7.0,2.92
06,1210766,1504,Barreiro,7.0,0.3,7.3,3.35
06,1210766,1504,Barreiro,8.0,0.3,7.9,3.53
06,770,1508,Palmela,1.0,0.4,5.9,2.12
06,1210767,1508,Palmela,2.0,0.2,2.6,1.04
06,1210767,1508,Palmela,3.0,0.0,2.5,0.85
06,1210767,1508,Palmela,4.0,0.1,3.6,1.29
06,1210767,1508,Palmela,5.0,0.2,4.3,1.82
06,1210767,1508,Palmela,6.0,0.1,8.2,3.32
06,1210767,1508,Palmela,7.0,0.2,8.1,3.1
06,1210767,1508,Palmela,8.0,0.2,6.2,2.83
06,1210783,1509,Santiago do Cacém,1.0,0.0,7.1,2.43
06,1210783,1509,Santiago do Cacém,2.0,0.0,4.4,1.21
06,1210783,1509,Santiago do Cacém,3.0,0.0,5.9,1.66
06,1210783,1509,Santiago do Cacém,4.0,0.0,7.8,1.83
06,1210783,1509,Santiago do Cacém,5.0,0.0,7.6,1.58
06,1210783,1509,Santiago do Cacém,6.0,0.0,7.2,1.73
06,1210783,1509,Santiago do Cacém,7.0,0.0,8.0,3.59
06,1210783,1509,Santiago do Cacém,8.0,0.0,8.4,3.31
06,1210770,1512,Setúbal,1.0,0.2,7.0,2.91
06,1210770,1512,Setúbal,2.0,0.3,2.4,1.33
06,1210770,1512,Setúbal,3.0,0.3,3.4,0.97
06,1210770,1512,Setúbal,4.0,0.3,2.4,0.99
06,1210770,1512,Setúbal,5.0,0.3,4.4,2.15
06,1210770,1512,Setúbal,6.0,0.3,4.9,1.57
06,1210770,1512,Setúbal,7.0,0.3,4.7,2.35
06,1210770,1512,Setúbal,8.0,0.3,6.9,2.86
06,1200541,1513,Sines,1.0,0.1,10.9,4.93
06,1200541,1513,Sines,2.0,1.0,6.1,3.05
06,1200541,1513,Sines,3.0,0.9,5.3,1.98
06,1200541,1513,Sines,4.0,0.3,3.9,2.07
06,1200541,1513,Sines,5.0,0.5,8.7,3.19
06,1200541,1513,Sines,6.0,0.5,7.8,3.57
06,1200541,1513,Sines,7.0,0.7,6.9,3.56
06,1200541,1513,Sines,8.0,0.3,11.5,5.87
06,1210606,1603,Melgaço,1.0,0.0,9.2,2.73
06,1210606,1603,Melgaço,2.0,0.1,10.0,2.81
06,1210606,1603,Melgaço,3.0,0.2,7.5,1.44
06,1210606,1603,Melgaço,4.0,0.2,10.1,2.1
06,606,1603,Melgaço,5.0,0.2,8.2,2.77
06,1210606,1603,Melgaço,6.0,0.1,8.5,2.18
06,606,1603,Melgaço,7.0,0.2,8.1,3.16
06,1210606,1603,Melgaço,8.0,0.3,5.8,1.94
06,1210605,1604,Monção,1.0,0.1,1.9,0.65
06,1210605,1604,Monção,2.0,0.0,4.3,1.37
06,1210605,1604,Monção,3.0,0.2,7.3,2.26
06,1210605,1604,Monção,4.0,0.0,12.0,1.15
06,1210605,1604,Monção,5.0,0.2,6.7,1.59
06,1210605,1604,Monção,6.0,0.1,6.6,1.88
06,1210605,1604,Monção,7.0,0.3,5.8,2.42
06,1210605,1604,Monção,8.0,0.2,5.9,2.14
06,1210615,1607,Ponte de Lima,1.0,0.1,6.8,1.91
06,1210615,1607,Ponte de Lima,2.0,0.2,4.5,1.4
06,1210615,1607,Ponte de Lima,3.0,0.1,3.2,0.8
06,1210615,1607,Ponte de Lima,4.0,0.1,5.1,0.91
06,1210615,1607,Ponte de Lima,5.0,0.1,5.1,1.21
06,1210615,1607,Ponte de Lima,6.0,0.2,4.5,1.72
06,1210615,1607,Ponte de Lima,7.0,0.2,3.1,1.58
06,1210615,1607,Ponte de Lima,8.0,0.1,6.6,2.56
06,604,1608,Valença,1.0,0.0,6.0,2.28
06,1210604,1608,Valença,2.0,0.0,5.9,1.97
06,1210604,1608,Valença,3.0,0.0,1.9,0.7
06,1210604,1608,Valença,4.0,0.0,7.1,0.72
06,604,1608,Valença,5.0,0.0,9.9,1.64
06,1210604,1608,Valença,6.0,0.0,6.7,1.78
06,604,1608,Valença,7.0,0.0,6.3,2.27
06,1210604,1608,Valença,8.0,0.0,5.0,1.82
06,1200551,1609,Viana do Castelo,1.0,0.3,5.0,1.85
06,1200551,1609,Viana do Castelo,2.0,0.1,4.7,1.38
06,1200551,1609,Viana do Castelo,3.0,0.2,5.8,1.53
06,1200551,1609,Viana do Castelo,4.0,0.2,2.3,0.78
06,1200551,1609,Viana do Castelo,5.0,0.1,3.5,1.58
06,1200551,1609,Viana do Castelo,6.0,0.2,5.4,1.98
06,1200551,1609,Viana do Castelo,7.0,0.2,5.0,2.09
06,1200551,1609,Viana do Castelo,8.0,0.1,7.0,3.02
06,1210616,1703,Chaves,1.0,0.0,7.0,2.5
06,1210616,1703,Chaves,2.0,0.1,6.9,1.69
06,1210616,1703,Chaves,3.0,0.2,5.1,1.47
06,1210616,1703,Chaves,4.0,0.2,9.2,1.73
06,1210616,1703,Chaves,5.0,0.2,7.8,1.47
06,1210616,1703,Chaves,6.0,0.2,8.2,2.29
06,1210616,1703,Chaves,7.0,0.0,5.8,1.56
06,1210616,1703,Chaves,8.0,0.1,8.5,2.22
06,1210611,1706,Montalegre,1.0,0.0,5.5,1.43
06,1210619,1706,Montalegre,2.0,0.0,5.7,1.68
06,1210611,1706,Montalegre,3.0,0.0,5.4,1.56
06,1210619,1706,Montalegre,4.0,0.0,10.1,1.11
06,619,1706,Montalegre,5.0,0.0,5.7,0.97
06,1210611,1706,Montalegre,6.0,0.0,6.1,1.47
06,1210611,1706,Montalegre,7.0,0.0,6.4,2.12
06,1210611,1706,Montalegre,8.0,0.0,4.2,1.34
06,567,1714,Vila Real,1.0,0.0,6.4,1.58
06,1200567,1714,Vila Real,2.0,0.0,4.4,1.05
06,1240566,1714,Vila Real,3.0,0.1,2.8,0.8
06,1240566,1714,Vila Real,4.0,0.1,2.3,0.65
06,567,1714,Vila Real,5.0,0.2,5.6,1.4
06,1200567,1714,Vila Real,6.0,0.1,5.8,1.92
06,1200567,1714,Vila Real,7.0,0.2,5.3,2.6
06,1200567,1714,Vila Real,8.0,0.1,4.7,1.98
06,6213012,1802,Carregal do Sal,1.0,0.3,4.1,1.69
06,6213012,1802,Carregal do Sal,2.0,0.2,5.8,1.74
06,6213012,1802,Carregal do Sal,3.0,0.2,4.2,1.39
06,6213012,1802,Carregal do Sal,4.0,0.1,4.0,1.14
06,6213012,1802,Carregal do Sal,5.0,0.1,5.1,1.7
06,6213012,1802,Carregal do Sal,6.0,0.2,9.1,2.38
06,6213012,1802,Carregal do Sal,7.0,0.2,4.7,2.44
06,6213012,1802,Carregal do Sal,8.0,0.1,4.5,1.82
06,6213013,1803,Castro Daire,1.0,0.3,6.9,2.65
06,6213013,1803,Castro Daire,2.0,0.4,7.8,2.34
06,6213013,1803,Castro Daire,3.0,0.4,3.0,1.27
06,6213013,1803,Castro Daire,4.0,0.3,5.1,1.67
06,6213013,1803,Castro Daire,5.0,0.4,8.8,3.19
06,6213013,1803,Castro Daire,6.0,0.3,6.9,3.26
06,6213013,1803,Castro Daire,7.0,0.4,5.8,3.05
06,6213013,1803,Castro Daire,8.0,0.1,6.6,3.33
06,6213014,1806,Mangualde,1.0,0.5,3.9,1.72
06,6213014,1806,Mangualde,2.0,0.3,6.4,2.71
06,6213014,1806,Mangualde,3.0,0.3,5.2,2.43
06,6213014,1806,Mangualde,4.0,0.5,5.3,2.27
06,6213014,1806,Mangualde,5.0,0.4,5.8,2.37
06,6213014,1806,Mangualde,6.0,0.5,9.8,3.78
06,6213014,1806,Mangualde,7.0,0.2,6.2,2.84
06,6213014,1806,Mangualde,8.0,0.4,4.5,2.04
06,663,1807,Moimenta da Beira,1.0,0.2,3.6,1.76
06,663,1807,Moimenta da Beira,2.0,0.1,3.5,1.47
06,1210663,1807,Moimenta da Beira,3.0,0.2,3.1,1.48
06,1210663,1807,Moimenta da Beira,4.0,0.2,5.2,1.53
06,1210663,1807,Moimenta da Beira,5.0,0.0,9.8,2.17
06,663,1807,Moimenta da Beira,6.0,0.3,9.6,2.47
06,1210663,1807,Moimenta da Beira,7.0,0.0,8.5,2.25
06,1210663,1807,Moimenta da Beira,8.0,0.1,7.6,2.91
06,6213616,1808,Mortágua,1.0,0.2,2.4,0.95
06,6213616,1808,Mortágua,2.0,0.2,10.4,1.41
06,6213616,1808,Mortágua,3.0,0.2,4.9,1.35
06,6213616,1808,Mortágua,4.0,0.3,3.9,1.22
06,6213616,1808,Mortágua,5.0,0.2,4.5,1.38
06,6213616,1808,Mortágua,6.0,0.2,4.1,1.39
06,6213616,1808,Mortágua,7.0,0.3,7.3,3.05
06,6213616,1808,Mortágua,8.0,0.2,6.7,2.76
06,1210685,1809,Nelas,1.0,0.0,4.9,1.38
06,1210685,1809,Nelas,2.0,0.0,6.6,1.91
06,1210685,1809,Nelas,3.0,0.0,6.7,1.43
06,1210685,1809,Nelas,4.0,0.0,5.5,0.97
06,685,1809,Nelas,5.0,0.0,6.3,1.75
06,1210685,1809,Nelas,6.0,0.0,8.7,2.34
06,1210685,1809,Nelas,7.0,0.0,6.5,2.32
06,1210685,1809,Nelas,8.0,0.0,6.1,2.19
06,6213016,1810,Oliveira de Frades,1.0,0.4,6.7,2.61
06,6213016,1810,Oliveira de Frades,2.0,0.9,6.6,3.01
06,6213016,1810,Oliveira de Frades,3.0,0.8,6.0,3.73
06,6213016,1810,Oliveira de Frades,4.0,1.0,2.6,1.63
06,6213016,1810,Oliveira de Frades,5.0,0.4,6.0,3.0
06,6213016,1810,Oliveira de Frades,6.0,0.6,6.4,3.54
06,6213016,1810,Oliveira de Frades,7.0,0.5,5.1,2.91
06,6213016,1810,Oliveira de Frades,8.0,0.9,5.7,3.39
06,6213017,1811,Penalva do Castelo,1.0,0.3,3.8,1.57
06,6213017,1811,Penalva do Castelo,2.0,0.3,6.2,2.0
06,6213017,1811,Penalva do Castelo,3.0,0.2,6.4,2.39
06,6213017,1811,Penalva do Castelo,4.0,0.2,3.3,1.09
06,6213017,1811,Penalva do Castelo,5.0,0.3,4.4,1.37
06,6213017,1811,Penalva do Castelo,6.0,0.2,4.9,2.16
06,6213017,1811,Penalva do Castelo,7.0,0.2,6.1,2.62
06,6213017,1811,Penalva do Castelo,8.0,0.3,4.8,1.98
06,6213019,1814,Santa Comba Dão,1.0,0.3,6.3,1.49
06,6213019,1814,Santa Comba Dão,2.0,0.2,6.5,1.68
06,6213019,1814,Santa Comba Dão,3.0,0.3,4.3,1.43
06,6213019,1814,Santa Comba Dão,4.0,0.3,6.7,1.67
06,6213019,1814,Santa Comba Dão,5.0,0.4,5.9,2.08
06,6213019,1814,Santa Comba Dão,6.0,0.3,8.4,2.44
06,6213019,1814,Santa Comba Dão,7.0,0.2,7.6,3.41
06,6213019,1814,Santa Comba Dão,8.0,0.3,6.2,2.68
06,1210655,1815,São João da Pesqueira,1.0,0.2,5.3,2.05
06,1210655,1815,São João da Pesqueira,2.0,0.3,3.8,1.58
06,1210655,1815,São João da Pesqueira,3.0,0.1,3.6,1.35
06,1210655,1815,São João da Pesqueira,4.0,0.2,4.8,1.41
06,1210655,1815,São João da Pesqueira,5.0,0.2,6.2,1.79
06,1210655,1815,São João da Pesqueira,6.0,0.2,3.6,1.47
06,1210655,1815,São João da Pesqueira,7.0,0.3,3.0,1.41
06,1210655,1815,São João da Pesqueira,8.0,0.2,7.1,2.48
06,6213020,1817,Sátão,1.0,0.2,4.5,2.15
06,6213020,1817,Sátão,2.0,0.4,6.3,2.8
06,6213020,1817,Sátão,3.0,0.7,4.4,2.13
06,6213020,1817,Sátão,4.0,0.5,1.8,1.16
06,6213020,1817,Sátão,5.0,0.4,2.6,1.37
06,6213020,1817,Sátão,6.0,0.2,4.8,2.0
06,6213020,1817,Sátão,7.0,0.6,5.5,2.72
06,6213020,1817,Sátão,8.0,0.3,4.2,2.13
06,6213021,1821,Tondela,1.0,1.0,7.5,3.05
06,6213021,1821,Tondela,2.0,0.6,8.0,3.08
06,6213021,1821,Tondela,3.0,0.5,12.0,4.9
06,6213021,1821,Tondela,4.0,0.2,8.4,3.69
06,6213021,1821,Tondela,5.0,0.5,8.6,4.04
06,6213021,1821,Tondela,6.0,0.4,7.8,3.45
06,6213021,1821,Tondela,7.0,0.4,9.8,3.97
06,6213021,1821,Tondela,8.0,0.7,8.4,3.65
06,6213022,1822,Vila Nova de Paiva,1.0,0.3,4.9,2.39
06,6213022,1822,Vila Nova de Paiva,2.0,0.3,5.0,2.27
06,6213022,1822,Vila Nova de Paiva,3.0,0.2,4.0,1.81
06,6213022,1822,Vila Nova de Paiva,4.0,0.1,4.4,1.93
06,6213022,1822,Vila Nova de Paiva,5.0,0.3,6.3,2.74
06,6213022,1822,Vila Nova de Paiva,6.0,0.2,7.0,2.32
06,6213022,1822,Vila Nova de Paiva,7.0,0.3,3.3,1.66
06,6213022,1822,Vila Nova de Paiva,8.0,0.3,4.7,1.66
06,1200560,1823,Viseu,1.0,0.2,8.7,2.62
06,1200560,1823,Viseu,2.0,0.2,11.2,2.63
06,6213023,1823,Viseu,3.0,0.1,10.2,2.74
06,6213023,1823,Viseu,4.0,0.3,9.5,2.5
06,560,1823,Viseu,5.0,0.1,10.1,2.83
06,1200560,1823,Viseu,6.0,0.2,7.5,3.04
06,560,1823,Viseu,7.0,0.1,8.1,3.48
06,1200560,1823,Viseu,8.0,0.2,8.6,3.57
06,6213024,1824,Vouzela,1.0,1.6,3.8,2.45
06,6213024,1824,Vouzela,2.0,1.4,2.6,2.01
06,6213024,1824,Vouzela,3.0,1.4,8.9,5.5
06,6213024,1824,Vouzela,4.0,0.3,3.7,1.96
06,6213024,1824,Vouzela,5.0,0.3,1.9,1.03
06,6213024,1824,Vouzela,6.0,0.8,5.0,2.45
06,6213024,1824,Vouzela,7.0,0.6,6.1,3.37
06,6213024,1824,Vouzela,8.0,0.4,3.9,2.56
06,1210987,3101,Calheta,1.0,0.1,7.3,2.46
06,1210987,3101,Calheta,2.0,0.1,8.1,2.8
06,987,3101,Calheta,3.0,0.2,8.1,2.63
06,1210987,3101,Calheta,4.0,0.5,7.1,2.12
06,990,3101,Calheta,5.0,0.6,9.6,2.81
06,1210990,3101,Calheta,6.0,0.5,10.4,2.74
06,1210987,3101,Calheta,7.0,0.3,7.6,2.55
06,1210987,3101,Calheta,8.0,0.1,7.2,2.62
06,1210972,3103,Funchal,1.0,0.0,17.0,1.78
06,1210972,3103,Funchal,2.0,0.1,20.4,4.98
06,1210972,3103,Funchal,3.0,0.2,15.5,2.02
06,1210972,3103,Funchal,4.0,0.2,14.6,1.62
06,1210972,3103,Funchal,5.0,0.2,17.6,2.34
06,1210973,3103,Funchal,6.0,0.2,19.9,2.11
06,1210973,3103,Funchal,7.0,0.1,16.3,2.65
06,1210973,3103,Funchal,8.0,0.1,11.8,1.59
06,1210978,3104,Machico,1.0,0.1,13.2,6.19
06,1210978,3104,Machico,2.0,0.2,14.3,5.71
06,1210978,3104,Machico,3.0,0.6,6.3,3.39
06,1210978,3104,Machico,4.0,0.8,4.9,2.96
06,1210978,3104,Machico,5.0,0.9,16.2,4.61
06,1210978,3104,Machico,6.0,0.8,16.1,6.79
06,1210978,3104,Machico,7.0,0.5,6.7,2.78
06,1210978,3104,Machico,8.0,0.2,10.9,3.04
06,1210986,3105,Ponta do Sol,1.0,0.0,3.5,0.78
06,1210986,3105,Ponta do Sol,2.0,0.1,4.1,1.31
06,1210986,3105,Ponta do Sol,3.0,0.2,7.7,1.81
06,986,3105,Ponta do Sol,4.0,0.3,4.6,1.52
06,986,3105,Ponta do Sol,5.0,0.5,3.0,1.18
06,1210986,3105,Ponta do Sol,6.0,0.3,10.2,3.13
06,1210986,3105,Ponta do Sol,7.0,0.1,8.3,2.38
06,1210986,3105,Ponta do Sol,8.0,0.1,2.9,0.75
06,1210980,3106,Porto Moniz,1.0,0.1,6.7,2.93
06,980,3106,Porto Moniz,2.0,0.2,15.7,7.39
06,1210980,3106,Porto Moniz,3.0,0.6,16.6,8.38
06,1210980,3106,Porto Moniz,4.0,0.5,12.9,4.64
06,980,3106,Porto Moniz,5.0,0.6,17.6,8.32
06,1210980,3106,Porto Moniz,6.0,0.5,18.0,7.89
06,1210956,3106,Porto Moniz,7.0,0.2,11.0,3.54
06,1210956,3106,Porto Moniz,8.0,0.1,8.5,3.07
06,1200521,3108,Santa Cruz,1.0,0.1,15.9,4.65
06,1200521,3108,Santa Cruz,2.0,0.1,15.7,6.54
06,1200521,3108,Santa Cruz,3.0,0.5,8.6,4.22
06,1200521,3108,Santa Cruz,4.0,0.6,4.9,2.2
06,1200521,3108,Santa Cruz,5.0,0.8,11.5,2.78
06,1200521,3108,Santa Cruz,6.0,0.7,13.1,5.68
06,1200521,3108,Santa Cruz,7.0,0.4,11.1,2.97
06,521,3108,Santa Cruz,8.0,0.1,5.3,1.8
06,1210960,3109,Santana,1.0,0.0,7.3,2.05
06,1210960,3109,Santana,2.0,0.1,8.7,1.96
06,1210960,3109,Santana,3.0,0.1,5.8,1.74
06,1210960,3109,Santana,4.0,0.3,11.9,3.13
06,1210960,3109,Santana,5.0,0.4,6.3,2.33
06,1210960,3109,Santana,6.0,0.3,3.9,1.58
06,1210960,3109,Santana,7.0,0.3,7.2,2.4
06,1210960,3109,Santana,8.0,0.1,9.8,3.12
06,1200524,3201,Porto Santo,1.0,0.0,10.7,5.18
06,1200524,3201,Porto Santo,2.0,0.3,17.0,4.85
06,1200524,3201,Porto Santo,3.0,0.5,12.5,5.03
06,1200524,3201,Porto Santo,4.0,0.4,12.1,4.25
06,1200524,3201,Porto Santo,5.0,0.7,11.4,5.49
06,1200524,3201,Porto Santo,6.0,0.9,11.2,4.87
06,1200524,3201,Porto Santo,7.0,0.5,10.1,4.83
06,1200524,3201,Porto Santo,8.0,0.1,9.3,4.75
06,1200515,4101,Vila do Porto,1.0,0.9,15.6,5.58
06,1200515,4101,Vila do Porto,2.0,0.9,19.7,5.79
06,11217165,4101,Vila do Porto,3.0,0.3,12.0,3.77
06,11217160,4101,Vila do Porto,4.0,0.4,9.7,2.76
06,11217165,4101,Vila do Porto,5.0,0.1,10.5,2.91
06,1200515,4101,Vila do Porto,6.0,0.2,10.5,3.73
06,1200515,4101,Vila do Porto,7.0,0.3,9.1,2.7
06,1200515,4101,Vila do Porto,8.0,0.7,18.1,3.92
06,1210932,4202,Nordeste,1.0,0.1,9.4,2.74
06,1210932,4202,Nordeste,2.0,0.2,9.3,2.5
06,1210932,4202,Nordeste,3.0,0.3,6.1,1.9
06,1210932,4202,Nordeste,4.0,0.3,5.9,2.64
06,1210932,4202,Nordeste,5.0,0.3,4.2,1.88
06,932,4202,Nordeste,6.0,0.1,4.4,1.34
06,932,4202,Nordeste,7.0,0.3,5.1,1.53
06,932,4202,Nordeste,8.0,0.2,6.5,2.7
06,1200512,4203,Ponta Delgada,1.0,0.1,19.4,2.9
06,1200512,4203,Ponta Delgada,2.0,0.3,18.0,3.64
06,1200512,4203,Ponta Delgada,3.0,0.2,9.3,3.09
06,512,4203,Ponta Delgada,4.0,0.2,11.2,2.76
06,512,4203,Ponta Delgada,5.0,0.2,9.8,2.02
06,512,4203,Ponta Delgada,6.0,0.2,12.5,2.77
06,512,4203,Ponta Delgada,7.0,0.2,16.5,4.01
06,11217225,4203,Ponta Delgada,8.0,0.2,11.8,3.18
06,11217255,4204,Povoação,1.0,1.8,5.4,3.49
06,11217255,4204,Povoação,2.0,0.2,10.4,2.06
06,11217255,4204,Povoação,3.0,0.2,12.4,2.15
06,11217255,4204,Povoação,4.0,0.2,10.8,1.79
06,11217255,4204,Povoação,5.0,0.2,9.3,2.41
06,11217255,4204,Povoação,6.0,0.4,12.0,2.44
06,11217255,4204,Povoação,7.0,0.4,9.4,2.73
06,11217255,4204,Povoação,8.0,0.8,4.7,2.6
06,11217217,4205,Ribeira Grande,1.0,1.5,11.2,6.21
06,11217217,4205,Ribeira Grande,2.0,0.9,5.1,2.49
06,11217217,4205,Ribeira Grande,3.0,0.5,5.9,2.01
06,11217217,4205,Ribeira Grande,4.0,0.3,5.2,2.19
06,11217217,4205,Ribeira Grande,5.0,0.3,6.8,2.16
06,11217217,4205,Ribeira Grande,6.0,0.4,9.0,1.65
06,11217217,4205,Ribeira Grande,7.0,0.3,6.4,1.84
06,11217217,4205,Ribeira Grande,8.0,0.8,11.1,3.52
06,1200511,4301,Angra do Heroísmo,1.0,0.0,10.6,2.45
06,1200511,4301,Angra do Heroísmo,2.0,0.3,11.9,3.92
06,1200511,4301,Angra do Heroísmo,3.0,0.3,11.0,3.77
06,511,4301,Angra do Heroísmo,4.0,0.2,6.3,2.69
06,511,4301,Angra do Heroísmo,5.0,0.2,9.0,2.93
06,1200511,4301,Angra do Heroísmo,6.0,0.1,9.7,2.99
06,1200511,4301,Angra do Heroísmo,7.0,0.3,8.0,2.77
06,511,4301,Angra do Heroísmo,8.0,0.3,10.5,2.1
06,11217372,4302,Praia da Vitória,1.0,2.2,6.6,4.12
06,11217372,4302,Praia da Vitória,2.0,1.0,8.4,5.69
06,11217372,4302,Praia da Vitória,3.0,0.5,10.1,5.29
06,11217372,4302,Praia da Vitória,4.0,0.9,7.1,3.55
06,11217372,4302,Praia da Vitória,5.0,0.6,5.5,2.6
06,11217372,4302,Praia da Vitória,6.0,0.3,13.7,5.77
06,11217372,4302,Praia da Vitória,7.0,1.2,12.4,5.78
06,11217372,4302,Praia da Vitória,8.0,0.8,6.9,3.32
06,1200507,4401,Santa Cruz da Graciosa,1.0,0.3,9.9,4.26
06,1200507,4401,Santa Cruz da Graciosa,2.0,0.9,10.7,5.09
06,1200507,4401,Santa Cruz da Graciosa,3.0,0.4,9.6,4.38
06,1200507,4401,Santa Cruz da Graciosa,4.0,0.1,7.4,2.93
06,1200507,4401,Santa Cruz da Graciosa,5.0,0.4,5.7,2.12
06,1200507,4401,Santa Cruz da Graciosa,6.0,0.3,11.1,5.24
06,1200507,4401,Santa Cruz da Graciosa,7.0,0.3,9.9,4.31
06,11217430,4401,Santa Cruz da Graciosa,8.0,0.3,8.4,4.02
06,1200510,4502,Velas,1.0,0.2,5.2,1.44
06,1200510,4502,Velas,2.0,0.2,11.4,3.58
06,1200510,4502,Velas,3.0,0.3,9.5,3.15
06,1200510,4502,Velas,4.0,0.6,5.9,2.96
06,11217510,4502,Velas,5.0,0.4,13.5,3.84
06,11217510,4502,Velas,6.0,0.4,12.3,3.82
06,1200510,4502,Velas,7.0,0.2,7.9,3.6
06,1200510,4502,Velas,8.0,0.4,6.7,3.08
06,11217645,4601,Lajes do Pico,2.0,0.8,5.7,3.08
06,11217645,4601,Lajes do Pico,3.0,0.5,4.2,1.85
06,11217645,4601,Lajes do Pico,4.0,0.3,5.8,2.29
06,11217645,4601,Lajes do Pico,5.0,0.2,7.1,2.34
06,11217645,4601,Lajes do Pico,6.0,0.4,10.6,3.74
06,11217645,4601,Lajes do Pico,7.0,0.5,9.8,3.29
06,11217645,4601,Lajes do Pico,8.0,0.4,5.8,2.81
06,504,4602,Madalena,1.0,0.3,4.5,2.22
06,1200504,4602,Madalena,2.0,0.2,8.4,3.41
06,1200504,4602,Madalena,3.0,0.2,8.4,3.65
06,504,4602,Madalena,4.0,0.4,6.3,2.16
06,1200504,4602,Madalena,5.0,0.3,4.6,1.54
06,1200504,4602,Madalena,6.0,0.4,9.3,3.42
06,1200504,4602,Madalena,7.0,0.3,8.8,4.19
06,504,4602,Madalena,8.0,0.2,6.3,2.53
06,11217625,4603,São Roque do Pico,2.0,0.6,6.7,2.29
06,11217625,4603,São Roque do Pico,3.0,0.3,6.3,2.87
06,11217625,4603,São Roque do Pico,4.0,0.4,6.8,2.2
06,11217625,4603,São Roque do Pico,5.0,0.4,7.7,2.43
06,11217625,4603,São Roque do Pico,6.0,0.5,11.2,3.34
06,11217625,4603,São Roque do Pico,7.0,0.6,11.5,2.19
06,11217625,4603,São Roque do Pico,8.0,0.8,4.0,2.05
06,1200506,4701,Horta,1.0,0.0,12.7,3.82
06,1200506,4701,Horta,2.0,0.3,14.8,5.49
06,11217730,4701,Horta,3.0,0.3,7.3,2.37
06,506,4701,Horta,4.0,0.4,9.9,2.7
06,506,4701,Horta,5.0,0.3,12.1,3.35
06,1200506,4701,Horta,6.0,0.4,10.5,3.81
06,1200506,4701,Horta,7.0,0.2,10.1,3.64
06,506,4701,Horta,8.0,0.3,7.0,2.69
06,1210907,4801,Lajes das Flores,1.0,1.1,6.4,3.63
06,1210907,4801,Lajes das Flores,2.0,0.7,5.9,2.68
06,1210907,4801,Lajes das Flores,3.0,0.7,11.1,3.48
06,1210907,4801,Lajes das Flores,4.0,0.7,7.2,2.58
06,1210907,4801,Lajes das Flores,5.0,0.6,9.6,3.46
06,1210907,4801,Lajes das Flores,6.0,0.3,9.8,3.07
06,1210907,4801,Lajes das Flores,7.0,0.4,6.3,2.67
06,1210907,4801,Lajes das Flores,8.0,0.9,4.5,2.1
06,1200501,4802,Santa Cruz das Flores,1.0,0.1,9.1,3.95
06,1200501,4802,Santa Cruz das Flores,2.0,0.5,5.0,2.61
06,1200501,4802,Santa Cruz das Flores,3.0,0.5,5.9,2.76
06,501,4802,Santa Cruz das Flores,4.0,0.6,8.7,3.87
06,1200501,4802,Santa Cruz das Flores,5.0,0.3,9.5,3.75
06,501,4802,Santa Cruz das Flores,6.0,0.4,8.9,2.91
06,1200501,4802,Santa Cruz das Flores,7.0,0.5,9.0,2.81
