year,id_estacao,dicofre,concelho,id_direcc_vento,min_intensidade_vento,max_intensidade_vento,avg_intensidade_vento
2021,1210612,412,Vinhais,1.0,0.2,6.3,1.64
2021,1210612,412,Vinhais,2.0,0.2,11.5,3.06
2021,1210612,412,Vinhais,3.0,0.2,14.0,4.38
2021,1210612,412,Vinhais,4.0,0.2,7.5,2.05
2021,1210612,412,Vinhais,5.0,0.2,5.9,1.82
2021,1210612,412,Vinhais,6.0,0.3,5.4,1.88
2021,1210612,412,Vinhais,7.0,0.2,13.6,3.73
2021,1210612,412,Vinhais,8.0,0.2,13.3,3.14
2021,1200570,502,Castelo Branco,1.0,0.1,7.9,3.22
2021,1200570,502,Castelo Branco,2.0,0.2,8.1,2.84
2021,1200570,502,Castelo Branco,3.0,0.4,10.5,2.75
2021,1200570,502,Castelo Branco,4.0,0.1,6.9,2.21
2021,1200570,502,Castelo Branco,5.0,0.2,6.4,2.35
2021,1200570,502,Castelo Branco,6.0,0.3,9.3,2.84
2021,1200570,502,Castelo Branco,7.0,0.3,10.0,3.17
2021,1200570,502,Castelo Branco,8.0,0.2,9.4,3.26
2021,1210687,503,Covilhã,1.0,0.0,10.0,1.68
2021,1210687,503,Covilhã,2.0,0.0,9.3,2.38
2021,1210687,503,Covilhã,3.0,0.0,8.1,1.74
2021,1210687,503,Covilhã,4.0,0.0,6.5,1.37
2021,1210687,503,Covilhã,5.0,0.0,9.0,2.09
2021,1210687,503,Covilhã,6.0,0.0,11.1,1.9
2021,1210687,503,Covilhã,7.0,0.0,18.8,1.49
2021,1210687,503,Covilhã,8.0,0.0,10.5,1.22
2021,1210698,504,Fundão,1.0,0.2,5.4,1.21
2021,1210698,504,Fundão,2.0,0.1,5.9,1.93
2021,1210698,504,Fundão,3.0,0.1,7.8,2.14
2021,1210698,504,Fundão,4.0,0.2,7.7,2.13
2021,1210698,504,Fundão,5.0,0.1,7.1,1.49
2021,1210698,504,Fundão,6.0,0.1,6.5,2.2
2021,1210698,504,Fundão,7.0,0.2,13.7,2.82
2021,1210698,504,Fundão,8.0,0.2,12.8,2.84
2021,1210806,508,Proença-a-Nova,1.0,0.0,7.3,1.76
2021,1210806,508,Proença-a-Nova,2.0,0.0,9.3,2.62
2021,1210806,508,Proença-a-Nova,3.0,0.0,8.3,2.43
2021,1210806,508,Proença-a-Nova,4.0,0.0,4.9,1.55
2021,1210806,508,Proença-a-Nova,5.0,0.0,5.7,1.97
2021,1210806,508,Proença-a-Nova,6.0,0.0,8.1,2.36
2021,1210806,508,Proença-a-Nova,7.0,0.0,10.8,3.36
2021,1210806,508,Proença-a-Nova,8.0,0.0,9.9,3.35
2021,6213611,601,Arganil,1.0,0.2,7.7,1.38
2021,6213611,601,Arganil,2.0,0.2,7.1,1.14
2021,6213611,601,Arganil,3.0,0.2,6.5,1.21
2021,6213611,601,Arganil,4.0,0.1,10.8,1.63
2021,6213611,601,Arganil,5.0,0.1,11.7,1.82
2021,6213611,601,Arganil,6.0,0.2,10.9,2.35
2021,6213611,601,Arganil,7.0,0.1,8.1,2.89
2021,6213611,601,Arganil,8.0,0.1,6.2,1.85
2021,6213612,602,Cantanhede,1.0,0.2,8.6,2.67
2021,6213612,602,Cantanhede,2.0,0.2,8.9,2.11
2021,6213612,602,Cantanhede,3.0,0.1,9.1,2.14
2021,6213612,602,Cantanhede,4.0,0.1,4.8,1.6
2021,6213612,602,Cantanhede,5.0,0.1,12.3,2.51
2021,6213612,602,Cantanhede,6.0,0.2,7.9,2.29
2021,6213612,602,Cantanhede,7.0,0.1,5.7,1.73
2021,6213612,602,Cantanhede,8.0,0.1,7.6,2.97
2021,1200548,603,Coimbra,1.0,0.0,7.4,2.31
2021,6213613,603,Coimbra,2.0,0.0,11.1,2.59
2021,6213613,603,Coimbra,3.0,0.0,11.8,2.4
2021,1200548,603,Coimbra,4.0,0.0,9.2,2.11
2021,1200548,603,Coimbra,5.0,0.1,12.7,2.67
2021,6213613,603,Coimbra,6.0,0.0,8.3,2.13
2021,1200548,603,Coimbra,7.0,0.0,8.0,2.4
2021,1200548,603,Coimbra,8.0,0.0,7.5,2.82
2021,1210713,605,Figueira da Foz,1.0,0.2,8.4,2.93
2021,1210713,605,Figueira da Foz,2.0,0.1,7.3,1.96
2021,1210713,605,Figueira da Foz,3.0,0.2,6.5,1.86
2021,1210713,605,Figueira da Foz,4.0,0.2,10.6,2.8
2021,1210713,605,Figueira da Foz,5.0,0.2,8.8,2.85
2021,1210713,605,Figueira da Foz,6.0,0.1,12.3,3.86
2021,1210713,605,Figueira da Foz,7.0,0.2,12.0,3.38
2021,1210713,605,Figueira da Foz,8.0,0.2,7.2,3.04
2021,6213614,606,Góis,1.0,0.1,4.7,1.17
2021,6213614,606,Góis,2.0,0.1,6.9,1.47
2021,6213614,606,Góis,3.0,0.1,4.7,1.03
2021,6213614,606,Góis,4.0,0.1,3.9,1.06
2021,6213614,606,Góis,5.0,0.1,6.7,1.8
2021,6213614,606,Góis,6.0,0.2,8.7,2.54
2021,6213614,606,Góis,7.0,0.2,4.4,1.38
2021,6213614,606,Góis,8.0,0.1,5.5,0.85
2021,1210697,607,Lousã,1.0,0.2,7.9,1.68
2021,1210697,607,Lousã,2.0,0.2,6.9,1.92
2021,1210697,607,Lousã,3.0,0.2,10.4,1.58
2021,1210697,607,Lousã,4.0,0.2,12.2,1.75
2021,1210697,607,Lousã,5.0,0.2,7.9,1.54
2021,1210697,607,Lousã,6.0,0.1,7.7,1.93
2021,1210697,607,Lousã,7.0,0.2,7.1,1.85
2021,1210697,607,Lousã,8.0,0.2,4.8,1.61
2021,1210704,608,Mira,1.0,0.0,8.9,2.95
2021,1210704,608,Mira,2.0,0.0,6.1,1.17
2021,1210704,608,Mira,3.0,0.0,6.1,1.36
2021,1210704,608,Mira,4.0,0.0,2.3,0.67
2021,1210704,608,Mira,5.0,0.1,5.9,1.3
2021,1210704,608,Mira,6.0,0.0,9.5,2.89
2021,1210704,608,Mira,7.0,0.1,7.7,2.39
2021,1210704,608,Mira,8.0,0.0,7.0,3.0
2021,6213620,611,Oliveira do Hospital,1.0,0.3,9.4,2.26
2021,6213620,611,Oliveira do Hospital,2.0,0.2,11.7,3.02
2021,6213620,611,Oliveira do Hospital,3.0,0.2,6.5,1.85
2021,6213620,611,Oliveira do Hospital,4.0,0.1,12.7,3.65
2021,6213620,611,Oliveira do Hospital,5.0,0.2,9.0,2.84
2021,6213620,611,Oliveira do Hospital,6.0,0.3,12.1,3.03
2021,6213620,611,Oliveira do Hospital,7.0,0.4,10.2,3.63
2021,6213620,611,Oliveira do Hospital,8.0,0.2,6.8,2.53
2021,1210686,612,Pampilhosa da Serra,1.0,0.4,13.2,5.06
2021,1210686,612,Pampilhosa da Serra,2.0,0.2,14.7,3.73
2021,1210686,612,Pampilhosa da Serra,3.0,0.4,13.8,4.29
2021,1210686,612,Pampilhosa da Serra,4.0,0.4,14.2,4.66
2021,1210686,612,Pampilhosa da Serra,5.0,0.7,19.6,7.09
2021,1210686,612,Pampilhosa da Serra,6.0,0.6,15.4,5.39
2021,1210686,612,Pampilhosa da Serra,7.0,0.4,16.7,6.41
2021,1210686,612,Pampilhosa da Serra,8.0,0.5,8.0,3.2
2021,6213617,613,Penacova,1.0,0.2,7.8,1.87
2021,6213617,613,Penacova,2.0,0.2,7.9,2.05
2021,6213617,613,Penacova,3.0,0.2,9.7,2.32
2021,6213617,613,Penacova,4.0,0.1,9.0,1.06
2021,6213617,613,Penacova,5.0,0.1,10.5,1.52
2021,6213617,613,Penacova,6.0,0.1,9.7,1.86
2021,6213617,613,Penacova,7.0,0.1,11.2,2.33
2021,6213617,613,Penacova,8.0,0.2,7.8,2.69
2021,6213618,614,Penela,1.0,0.3,8.3,3.23
2021,6213618,614,Penela,2.0,0.3,7.7,3.29
2021,6213618,614,Penela,3.0,0.3,9.6,2.52
2021,6213618,614,Penela,4.0,0.6,6.4,2.4
2021,6213618,614,Penela,5.0,0.3,13.0,4.14
2021,6213618,614,Penela,6.0,0.4,10.3,3.36
2021,6213618,614,Penela,7.0,0.2,10.2,3.12
2021,6213618,614,Penela,8.0,0.3,7.4,2.91
2021,6213621,615,Soure,1.0,0.7,15.1,6.61
2021,6213621,615,Soure,2.0,0.5,12.8,6.16
2021,6213621,615,Soure,3.0,0.7,13.9,5.75
2021,6213621,615,Soure,4.0,1.0,17.3,7.31
2021,6213621,615,Soure,5.0,0.6,16.1,6.14
2021,6213621,615,Soure,6.0,0.7,10.9,5.12
2021,6213621,615,Soure,7.0,0.7,14.5,5.49
2021,6213621,615,Soure,8.0,0.6,13.3,5.83
2021,6213619,617,Vila Nova de Poiares,1.0,0.1,6.7,1.83
2021,6213619,617,Vila Nova de Poiares,2.0,0.2,8.4,2.6
2021,6213619,617,Vila Nova de Poiares,3.0,0.1,7.1,1.46
2021,6213619,617,Vila Nova de Poiares,4.0,0.1,7.4,1.51
2021,6213619,617,Vila Nova de Poiares,5.0,0.1,7.8,1.77
2021,6213619,617,Vila Nova de Poiares,6.0,0.1,8.4,2.03
2021,6213619,617,Vila Nova de Poiares,7.0,0.1,7.4,1.78
2021,6213619,617,Vila Nova de Poiares,8.0,0.1,6.5,2.06
2021,1210837,704,Estremoz,1.0,0.0,6.3,1.66
2021,1210837,704,Estremoz,2.0,0.0,9.0,2.7
2021,1210837,704,Estremoz,3.0,0.0,5.8,1.98
2021,1210837,704,Estremoz,4.0,0.0,6.7,1.47
2021,1210837,704,Estremoz,5.0,0.0,7.4,2.03
2021,1210837,704,Estremoz,6.0,0.0,7.2,1.9
2021,1210837,704,Estremoz,7.0,0.0,6.8,2.31
2021,1210837,704,Estremoz,8.0,0.0,7.3,2.65
2021,1200558,705,Évora,1.0,0.2,9.9,3.05
2021,1200558,705,Évora,2.0,0.3,6.9,2.2
2021,1200558,705,Évora,3.0,0.2,8.4,2.59
2021,1200558,705,Évora,4.0,0.3,8.0,2.8
2021,1200558,705,Évora,5.0,0.4,9.2,3.37
2021,1200558,705,Évora,6.0,0.1,10.3,3.64
2021,1200558,705,Évora,7.0,0.2,11.2,3.68
2021,1200558,705,Évora,8.0,0.1,11.1,4.54
2021,1210826,707,Mora,1.0,0.1,7.6,2.33
2021,1210826,707,Mora,2.0,0.1,6.9,2.0
2021,1210826,707,Mora,3.0,0.1,5.7,1.85
2021,1210826,707,Mora,4.0,0.1,3.0,0.91
2021,1210826,707,Mora,5.0,0.1,7.1,2.15
2021,1210826,707,Mora,6.0,0.2,8.2,2.62
2021,1210826,707,Mora,7.0,0.2,6.2,1.75
2021,1210826,707,Mora,8.0,0.1,10.3,2.29
2021,1210848,709,Portel,1.0,0.3,4.0,1.48
2021,1210848,709,Portel,2.0,0.0,4.3,1.87
2021,1210848,709,Portel,3.0,0.0,5.9,2.07
2021,1210848,709,Portel,4.0,0.0,7.4,3.48
2021,1210848,709,Portel,5.0,0.0,9.1,4.0
2021,1210848,709,Portel,6.0,0.2,7.3,3.16
2021,1210848,709,Portel,7.0,0.2,6.7,2.5
2021,1210848,709,Portel,8.0,0.0,6.0,3.16
2021,1210840,711,Reguengos de Monsaraz,1.0,0.2,6.7,2.25
2021,1210840,711,Reguengos de Monsaraz,2.0,0.5,6.4,2.28
2021,1210840,711,Reguengos de Monsaraz,3.0,0.4,5.2,1.86
2021,1210840,711,Reguengos de Monsaraz,4.0,0.4,9.0,2.87
2021,1210840,711,Reguengos de Monsaraz,5.0,0.1,9.5,3.46
2021,1210840,711,Reguengos de Monsaraz,6.0,0.5,8.4,3.72
2021,1210840,711,Reguengos de Monsaraz,7.0,0.4,9.2,3.44
2021,1210840,711,Reguengos de Monsaraz,8.0,0.1,10.5,3.22
2021,1210847,713,Viana do Alentejo,1.0,0.3,10.8,3.17
2021,1210847,713,Viana do Alentejo,2.0,0.1,9.6,2.88
2021,1210847,713,Viana do Alentejo,3.0,0.2,9.2,2.86
2021,1210847,713,Viana do Alentejo,4.0,0.1,9.6,3.95
2021,1210847,713,Viana do Alentejo,5.0,0.3,9.7,3.73
2021,1210847,713,Viana do Alentejo,6.0,0.2,9.1,3.43
2021,1210847,713,Viana do Alentejo,7.0,0.3,9.8,3.57
2021,1210847,713,Viana do Alentejo,8.0,0.3,11.9,3.93
2021,1210874,801,Albufeira,1.0,0.5,12.1,5.49
2021,1210874,801,Albufeira,2.0,0.3,9.4,2.87
2021,1210874,801,Albufeira,3.0,0.7,8.9,3.96
2021,1210874,801,Albufeira,4.0,0.7,7.3,2.65
2021,1210874,801,Albufeira,5.0,0.5,7.0,3.07
2021,1210874,801,Albufeira,6.0,0.4,8.6,4.02
2021,1210874,801,Albufeira,7.0,0.3,7.5,3.16
2021,1210874,801,Albufeira,8.0,0.2,11.5,4.99
2021,1210865,802,Alcoutim,1.0,0.0,7.8,2.44
2021,1210865,802,Alcoutim,2.0,0.0,6.2,2.01
2021,1210865,802,Alcoutim,3.0,0.0,9.6,3.09
2021,1210865,802,Alcoutim,4.0,0.2,11.3,3.71
2021,1210865,802,Alcoutim,5.0,0.0,9.0,2.85
2021,1210865,802,Alcoutim,6.0,0.0,7.6,3.01
2021,1210865,802,Alcoutim,7.0,0.0,8.8,3.21
2021,1210865,802,Alcoutim,8.0,0.0,9.4,4.0
2021,1210789,803,Aljezur,1.0,0.0,5.5,1.97
2021,1210789,803,Aljezur,2.0,0.0,4.5,1.41
2021,1210789,803,Aljezur,3.0,0.0,5.8,0.62
2021,1210789,803,Aljezur,4.0,0.0,8.2,1.43
2021,1210789,803,Aljezur,5.0,0.0,4.2,0.87
2021,1210789,803,Aljezur,6.0,0.0,5.0,1.48
2021,1210789,803,Aljezur,7.0,0.0,3.9,1.18
2021,1210789,803,Aljezur,8.0,0.0,4.2,1.63
2021,1210867,804,Castro Marim,1.0,0.3,12.0,3.99
2021,1210867,804,Castro Marim,2.0,0.2,9.3,2.43
2021,1210867,804,Castro Marim,3.0,0.3,8.2,3.4
2021,1210867,804,Castro Marim,4.0,0.3,10.0,3.85
2021,1210867,804,Castro Marim,5.0,0.1,10.2,3.75
2021,1210867,804,Castro Marim,6.0,0.2,11.6,4.98
2021,1210867,804,Castro Marim,7.0,0.1,10.5,2.73
2021,1210867,804,Castro Marim,8.0,0.3,10.7,4.89
2021,1200554,805,Faro,1.0,0.2,7.8,2.6
2021,1200554,805,Faro,2.0,0.2,9.8,2.85
2021,1200554,805,Faro,3.0,0.1,14.7,5.24
2021,1200554,805,Faro,4.0,0.1,12.0,4.05
2021,1200554,805,Faro,5.0,0.2,8.9,3.09
2021,1200554,805,Faro,6.0,0.3,14.1,4.27
2021,1200554,805,Faro,7.0,0.2,12.8,4.61
2021,1200554,805,Faro,8.0,0.1,9.6,3.24
2021,1210790,809,Monchique,1.0,0.3,21.8,9.58
2021,1210790,809,Monchique,2.0,0.1,18.2,6.79
2021,1210790,809,Monchique,3.0,0.3,10.8,4.86
2021,1210790,809,Monchique,4.0,0.4,20.6,7.49
2021,1210790,809,Monchique,5.0,0.1,18.2,6.4
2021,1210790,809,Monchique,6.0,0.7,13.3,4.85
2021,1210790,809,Monchique,7.0,1.0,16.2,6.77
2021,1210790,809,Monchique,8.0,0.6,17.3,6.39
2021,1210881,810,Olhão,1.0,0.0,8.4,2.23
2021,1210881,810,Olhão,2.0,0.0,7.0,2.63
2021,1210881,810,Olhão,3.0,0.0,8.5,1.25
2021,1210881,810,Olhão,4.0,0.0,9.6,2.41
2021,1210881,810,Olhão,5.0,0.0,13.6,3.18
2021,1210881,810,Olhão,6.0,0.0,12.5,3.04
2021,1210881,810,Olhão,7.0,0.0,6.6,2.21
2021,1210881,810,Olhão,8.0,0.0,9.1,2.29
2021,6210879,811,Portimão,1.0,0.1,10.7,2.17
2021,6210879,811,Portimão,2.0,0.1,10.0,2.66
2021,6210879,811,Portimão,3.0,0.1,14.0,2.02
2021,6210879,811,Portimão,4.0,0.2,13.3,3.57
2021,1210878,811,Portimão,5.0,0.1,8.7,2.99
2021,6210879,811,Portimão,6.0,0.2,14.4,3.14
2021,1210878,811,Portimão,7.0,0.1,9.3,3.03
2021,1210878,811,Portimão,8.0,0.1,9.6,3.6
2021,1210883,814,Tavira,1.0,0.2,10.3,4.02
2021,1210883,814,Tavira,2.0,0.2,8.0,2.7
2021,1210883,814,Tavira,3.0,0.2,7.6,3.08
2021,1210883,814,Tavira,4.0,0.2,11.0,3.19
2021,1210883,814,Tavira,5.0,0.2,10.6,3.17
2021,1210883,814,Tavira,6.0,0.1,14.5,4.43
2021,1210883,814,Tavira,7.0,0.3,8.2,2.61
2021,1210883,814,Tavira,8.0,0.2,7.7,2.5
2021,1200533,815,Vila do Bispo,1.0,0.1,12.9,6.06
2021,1200533,815,Vila do Bispo,2.0,0.2,9.9,2.15
2021,1200533,815,Vila do Bispo,3.0,0.2,9.2,4.42
2021,1200533,815,Vila do Bispo,4.0,0.3,7.6,3.23
2021,1200533,815,Vila do Bispo,5.0,0.3,9.3,3.11
2021,1200533,815,Vila do Bispo,6.0,0.2,12.5,4.01
2021,1200533,815,Vila do Bispo,7.0,0.5,9.3,3.64
2021,1200533,815,Vila do Bispo,8.0,0.1,15.0,5.99
2021,1210671,902,Almeida,1.0,0.0,8.9,2.38
2021,1210671,902,Almeida,2.0,0.0,8.4,2.72
2021,1210671,902,Almeida,3.0,0.0,10.3,2.14
2021,1210671,902,Almeida,4.0,0.0,10.1,2.65
2021,1210671,902,Almeida,5.0,0.0,12.2,3.6
2021,1210671,902,Almeida,6.0,0.0,14.4,3.75
2021,1210671,902,Almeida,7.0,0.0,13.0,3.47
2021,1210671,902,Almeida,8.0,0.0,11.3,3.18
2021,1210683,907,Guarda,1.0,0.3,6.1,2.71
2021,1210683,907,Guarda,2.0,0.3,7.2,3.22
2021,1210683,907,Guarda,3.0,0.3,8.8,3.11
2021,1210683,907,Guarda,4.0,0.3,12.0,3.47
2021,1210683,907,Guarda,5.0,0.3,14.1,3.79
2021,1210683,907,Guarda,6.0,0.3,6.9,2.68
2021,1210683,907,Guarda,7.0,0.3,21.2,5.52
2021,1210683,907,Guarda,8.0,0.3,17.6,4.78
2021,1200568,908,Manteigas,1.0,0.4,8.1,2.59
2021,1200568,908,Manteigas,2.0,0.3,6.0,2.23
2021,1200568,908,Manteigas,3.0,0.2,5.6,2.06
2021,1200568,908,Manteigas,4.0,0.2,10.6,3.07
2021,1200568,908,Manteigas,5.0,0.2,22.6,2.47
2021,1200568,908,Manteigas,6.0,0.3,9.0,2.82
2021,1200568,908,Manteigas,7.0,0.4,16.4,5.99
2021,1200568,908,Manteigas,8.0,0.2,19.5,6.54
2021,1210800,911,Sabugal,1.0,0.0,9.4,3.09
2021,1210800,911,Sabugal,2.0,0.0,13.7,3.03
2021,1210800,911,Sabugal,3.0,0.0,6.6,1.78
2021,1210800,911,Sabugal,4.0,0.0,9.6,3.13
2021,1210800,911,Sabugal,5.0,0.0,10.8,3.83
2021,1210800,911,Sabugal,6.0,0.0,11.4,3.58
2021,1210800,911,Sabugal,7.0,0.0,14.3,2.76
2021,1210800,911,Sabugal,8.0,0.0,10.3,3.64
2021,1210666,913,Trancoso,1.0,0.0,6.9,2.58
2021,1210666,913,Trancoso,2.0,0.0,8.4,3.33
2021,1210666,913,Trancoso,3.0,0.0,6.7,2.46
2021,1210666,913,Trancoso,4.0,0.0,11.8,4.13
2021,1210666,913,Trancoso,5.0,0.0,11.9,3.75
2021,1210666,913,Trancoso,6.0,0.0,14.8,4.26
2021,1210666,913,Trancoso,7.0,0.0,11.9,3.2
2021,1210666,913,Trancoso,8.0,0.0,8.8,3.16
2021,1210726,1001,Alcobaça,1.0,0.0,6.6,2.07
2021,1210726,1001,Alcobaça,2.0,0.0,4.9,1.18
2021,1210726,1001,Alcobaça,3.0,0.0,5.9,0.76
2021,1210726,1001,Alcobaça,4.0,0.0,7.2,1.02
2021,1210726,1001,Alcobaça,5.0,0.0,3.8,0.93
2021,1210726,1001,Alcobaça,6.0,0.0,5.9,1.22
2021,1210726,1001,Alcobaça,7.0,0.0,5.5,2.0
2021,1210726,1001,Alcobaça,8.0,0.0,5.9,2.63
2021,1210716,1003,Ansião,1.0,0.0,8.4,2.94
2021,1210716,1003,Ansião,2.0,0.0,6.1,2.19
2021,1210716,1003,Ansião,3.0,0.0,5.7,2.54
2021,1210716,1003,Ansião,4.0,0.0,5.8,2.74
2021,1210716,1003,Ansião,5.0,0.0,7.5,2.89
2021,1210716,1003,Ansião,6.0,0.0,11.1,2.91
2021,1210716,1003,Ansião,7.0,0.0,11.2,3.57
2021,1210716,1003,Ansião,8.0,0.0,8.4,3.55
2021,1210718,1009,Leiria,1.0,0.1,9.4,2.61
2021,1210718,1009,Leiria,2.0,0.2,6.4,1.25
2021,1210718,1009,Leiria,3.0,0.1,7.8,1.24
2021,1210718,1009,Leiria,4.0,0.1,8.1,2.21
2021,1210718,1009,Leiria,5.0,0.2,9.1,2.08
2021,1210718,1009,Leiria,6.0,0.1,9.7,2.15
2021,1210718,1009,Leiria,7.0,0.1,6.2,1.85
2021,1210718,1009,Leiria,8.0,0.2,7.7,2.91
2021,1210721,1010,Marinha Grande,1.0,0.3,14.8,5.15
2021,1210721,1010,Marinha Grande,2.0,0.3,8.0,3.06
2021,1210721,1010,Marinha Grande,3.0,0.3,7.1,3.0
2021,1210721,1010,Marinha Grande,4.0,0.2,9.5,3.34
2021,1210721,1010,Marinha Grande,5.0,0.3,9.0,3.62
2021,1210721,1010,Marinha Grande,6.0,0.3,15.5,4.76
2021,1210721,1010,Marinha Grande,7.0,0.3,18.8,4.15
2021,1210721,1010,Marinha Grande,8.0,0.3,9.7,3.15
2021,1200531,1014,1014.0,1.0,0.4,18.4,6.12
2021,1200531,1014,1014.0,2.0,0.2,11.9,4.87
2021,1200531,1014,1014.0,3.0,0.5,9.8,3.86
2021,1200531,1014,1014.0,4.0,0.4,13.0,5.0
2021,1200531,1014,1014.0,5.0,0.5,16.5,4.73
2021,1200531,1014,1014.0,6.0,0.5,11.8,4.09
2021,1200531,1014,1014.0,7.0,0.2,14.6,4.0
2021,1200531,1014,1014.0,8.0,0.4,12.6,3.32
2021,1210765,1105,Cascais,1.0,0.1,13.8,6.88
2021,1210765,1105,Cascais,2.0,0.2,9.8,3.28
2021,1210765,1105,Cascais,3.0,0.2,10.3,4.27
2021,1210765,1105,Cascais,4.0,0.1,9.9,3.55
2021,1210765,1105,Cascais,5.0,0.1,12.7,4.15
2021,1210765,1105,Cascais,6.0,0.3,12.3,4.19
2021,1210765,1105,Cascais,7.0,0.2,12.8,4.52
2021,1210765,1105,Cascais,8.0,0.2,12.1,4.45
2021,1200535,1106,Lisboa,1.0,0.0,9.4,3.28
2021,1200579,1106,Lisboa,2.0,0.0,9.6,2.84
2021,1200579,1106,Lisboa,3.0,0.0,7.2,2.02
2021,1200535,1106,Lisboa,4.0,0.0,5.5,1.91
2021,1200579,1106,Lisboa,5.0,0.0,8.8,2.7
2021,1200535,1106,Lisboa,6.0,0.0,11.1,3.57
2021,1200535,1106,Lisboa,7.0,0.0,9.7,2.73
2021,1200579,1106,Lisboa,8.0,0.0,8.9,2.97
2021,6215360,1110,Oeiras,1.0,0.3,15.2,7.01
2021,6215360,1110,Oeiras,2.0,0.5,10.5,4.54
2021,6215360,1110,Oeiras,3.0,0.4,7.6,3.33
2021,6215360,1110,Oeiras,4.0,0.2,5.2,2.21
2021,6215360,1110,Oeiras,5.0,0.6,7.7,4.46
2021,6215360,1110,Oeiras,6.0,0.4,11.1,3.78
2021,6215360,1110,Oeiras,7.0,0.4,8.3,3.29
2021,6215360,1110,Oeiras,8.0,0.4,11.2,4.35
2021,1210750,1111,Sintra,1.0,0.0,16.9,5.53
2021,1210750,1111,Sintra,2.0,0.0,12.7,2.71
2021,1210750,1111,Sintra,3.0,0.0,15.2,2.23
2021,1210750,1111,Sintra,4.0,0.0,19.8,4.52
2021,1210750,1111,Sintra,5.0,0.0,18.6,3.68
2021,1210750,1111,Sintra,6.0,0.0,12.4,2.61
2021,1210750,1111,Sintra,7.0,0.0,15.5,3.56
2021,1210750,1111,Sintra,8.0,0.0,13.2,3.51
2021,1210746,1113,Torres Vedras,1.0,0.0,9.8,3.89
2021,1210746,1113,Torres Vedras,2.0,0.0,7.0,1.98
2021,1210746,1113,Torres Vedras,3.0,0.0,8.1,2.57
2021,1210746,1113,Torres Vedras,4.0,0.0,9.0,2.3
2021,1210746,1113,Torres Vedras,5.0,0.0,11.9,2.93
2021,1210739,1113,Torres Vedras,6.0,0.0,13.0,3.98
2021,1210746,1113,Torres Vedras,7.0,0.0,10.6,3.16
2021,1210746,1113,Torres Vedras,8.0,0.0,10.2,3.75
2021,1210824,1203,Avis,1.0,0.0,6.4,1.64
2021,1210824,1203,Avis,2.0,0.1,4.3,1.59
2021,1210824,1203,Avis,3.0,0.1,6.8,2.48
2021,1210824,1203,Avis,4.0,0.2,5.9,2.12
2021,1210824,1203,Avis,5.0,0.2,6.1,2.21
2021,1210824,1203,Avis,6.0,0.2,5.6,2.14
2021,1210824,1203,Avis,7.0,0.0,6.5,2.51
2021,1210824,1203,Avis,8.0,0.1,7.9,3.39
2021,1210835,1207,Elvas,1.0,0.2,6.1,2.03
2021,1210835,1207,Elvas,2.0,0.1,6.9,2.18
2021,1210835,1207,Elvas,3.0,0.1,6.1,1.83
2021,1210835,1207,Elvas,4.0,0.1,6.5,1.46
2021,1210835,1207,Elvas,5.0,0.1,9.6,2.4
2021,1210835,1207,Elvas,6.0,0.2,7.6,3.17
2021,1210835,1207,Elvas,7.0,0.1,8.8,3.16
2021,1210835,1207,Elvas,8.0,0.2,8.7,3.16
2021,6210817,1213,Ponte de Sor,1.0,0.1,8.1,2.16
2021,6210817,1213,Ponte de Sor,2.0,0.1,8.2,2.33
2021,6210817,1213,Ponte de Sor,3.0,0.2,6.4,1.84
2021,6210817,1213,Ponte de Sor,4.0,0.1,5.6,1.39
2021,6210817,1213,Ponte de Sor,5.0,0.1,7.0,2.47
2021,6210817,1213,Ponte de Sor,6.0,0.3,10.6,2.87
2021,6210817,1213,Ponte de Sor,7.0,0.2,7.6,2.6
2021,6210817,1213,Ponte de Sor,8.0,0.1,8.7,3.56
2021,1200571,1214,Portalegre,1.0,0.2,8.9,3.64
2021,1200571,1214,Portalegre,2.0,0.2,11.2,4.41
2021,1200571,1214,Portalegre,3.0,0.1,10.8,3.4
2021,1200571,1214,Portalegre,4.0,0.3,11.0,3.22
2021,1200571,1214,Portalegre,5.0,0.4,3.4,1.36
2021,1200571,1214,Portalegre,6.0,0.4,9.8,2.4
2021,1200571,1214,Portalegre,7.0,0.2,10.4,3.53
2021,1200571,1214,Portalegre,8.0,0.1,11.7,3.93
2021,1200545,1308,Matosinhos,1.0,0.1,9.6,1.97
2021,1200545,1308,Matosinhos,2.0,0.1,7.1,1.55
2021,1200545,1308,Matosinhos,3.0,0.1,7.9,2.5
2021,1200545,1308,Matosinhos,4.0,0.1,8.6,1.72
2021,1200545,1308,Matosinhos,5.0,0.1,10.8,2.4
2021,1200545,1308,Matosinhos,6.0,0.1,7.8,1.91
2021,1200545,1308,Matosinhos,7.0,0.1,5.9,1.82
2021,1200545,1308,Matosinhos,8.0,0.1,11.3,3.29
2021,1210643,1309,Paços de Ferreira,1.0,0.1,4.1,1.18
2021,1210643,1309,Paços de Ferreira,2.0,0.1,6.4,1.22
2021,1210643,1309,Paços de Ferreira,3.0,0.1,6.5,1.24
2021,1210643,1309,Paços de Ferreira,4.0,0.1,8.0,1.39
2021,1210643,1309,Paços de Ferreira,5.0,0.2,9.2,1.88
2021,1210643,1309,Paços de Ferreira,6.0,0.1,7.0,2.0
2021,1210643,1309,Paços de Ferreira,7.0,0.2,7.4,2.18
